age,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
41,201363,11,9,2,0,5,4,0,0,0,38,37
41,244172,15,10,2,2,0,4,1,0,0,40,37
73,99349,9,13,6,9,1,4,0,0,0,15,37
56,338242,8,11,6,0,4,2,0,0,0,40,37
83,29702,5,4,2,9,0,4,1,0,0,20,37
22,146352,11,9,4,11,4,4,0,0,0,60,37
30,215182,9,13,4,9,1,4,1,0,0,40,37
41,133456,7,12,6,9,1,4,0,0,0,50,37
32,79586,9,13,2,3,0,1,1,0,0,40,28
27,181822,11,9,4,2,1,4,1,0,0,40,37
35,123809,9,13,2,9,5,4,0,15024,0,35,37
37,35429,11,9,4,6,4,4,1,1506,0,40,37
48,151584,11,9,0,13,1,4,1,0,0,46,37
42,303725,11,9,4,6,4,2,0,0,0,40,37
35,194404,9,13,2,9,0,4,1,0,0,40,37
20,224229,15,10,4,3,1,4,0,0,0,35,37
33,236396,9,13,2,3,0,4,1,15024,0,55,37
25,40255,15,10,2,4,0,4,1,0,0,80,37
29,214881,9,13,2,9,0,4,1,0,0,40,14
47,332465,15,10,0,13,4,4,1,0,0,40,37
28,165218,9,13,4,0,1,4,0,0,0,55,37
20,34506,15,10,4,11,1,4,0,0,0,20,37
30,79190,9,13,4,9,1,4,0,0,0,40,37
48,79001,7,12,0,12,1,4,0,0,0,40,37
22,137876,15,10,4,10,1,4,1,0,0,20,37
57,40103,0,6,4,9,1,4,1,0,0,35,37
24,145964,7,12,4,11,1,4,1,0,0,70,37
32,268282,5,4,3,4,2,4,1,0,0,35,24
67,272587,5,4,6,7,1,4,0,1086,0,15,37
22,220993,15,10,4,6,3,4,1,0,0,40,37
20,88676,11,9,4,5,3,4,1,0,0,40,37
29,185386,4,3,4,5,1,4,1,0,0,42,24
37,177420,11,9,2,5,0,2,1,0,0,40,37
20,203353,15,10,4,9,3,4,0,0,0,40,37
30,100734,9,13,4,12,1,4,0,0,0,40,37
32,181119,9,13,5,9,1,4,0,0,0,40,37
23,172232,15,10,4,9,3,4,1,0,0,40,37
31,243678,9,13,4,3,1,4,0,0,0,40,37
39,170174,11,9,2,3,0,4,1,0,0,60,37
48,102202,11,9,0,11,4,4,0,0,0,50,37
38,249720,8,11,0,9,4,2,0,0,0,40,37
25,167835,8,11,4,9,3,4,0,0,0,35,37
22,266780,11,9,4,7,3,2,0,0,0,24,37
17,173740,0,6,4,11,1,4,0,0,0,15,37
44,40024,9,13,2,13,0,4,1,0,0,52,37
28,193260,9,13,4,9,1,1,1,0,0,50,33
18,175752,11,9,4,5,3,4,1,0,0,30,37
37,202662,0,6,0,13,4,4,1,0,0,40,37
26,167350,11,9,4,2,3,4,1,0,0,35,37
43,412379,15,10,4,7,4,4,0,0,0,28,37
23,121568,15,10,4,2,3,4,1,0,1504,40,37
43,56651,11,9,2,3,0,4,1,0,0,50,37
45,238567,11,9,2,11,0,4,1,15024,0,50,37
34,144949,11,9,0,5,3,4,1,0,0,35,37
42,234633,9,13,2,9,0,4,1,0,0,50,37
22,147397,15,10,4,11,1,4,1,0,0,44,37
38,247547,11,9,4,7,4,2,0,0,0,40,37
35,266645,11,9,2,2,0,4,1,0,0,40,37
39,154897,11,9,4,3,3,4,0,0,0,50,37
44,112507,15,10,2,11,0,4,1,0,0,40,37
45,110884,9,13,2,0,0,1,1,0,0,45,17
25,151588,15,10,3,11,1,4,0,0,0,40,37
54,217210,12,14,2,9,5,2,0,0,1887,38,37
22,185357,15,10,4,9,3,4,1,0,0,50,37
47,139701,4,3,4,6,4,4,0,0,0,40,5
36,50707,9,13,0,8,4,4,0,0,0,40,37
48,370119,9,13,2,11,0,4,1,0,2415,50,37
66,252842,11,9,4,4,2,4,1,0,0,20,37
58,106707,4,3,2,6,0,2,1,0,0,48,37
25,149486,11,9,4,6,4,2,1,0,0,40,37
30,427541,11,9,4,5,3,2,0,99999,0,40,37
51,22154,15,10,0,0,1,4,1,0,0,40,37
30,144949,9,13,4,0,3,4,1,0,2559,40,37
20,228686,15,10,4,7,3,4,1,0,0,30,37
57,113010,9,13,2,11,0,4,1,0,0,50,37
23,361278,15,10,4,5,1,4,0,0,0,20,37
33,109509,11,9,4,2,1,4,1,0,0,35,37
47,172155,15,10,2,3,0,4,1,0,0,37,6
54,204304,11,9,0,0,1,4,0,0,0,40,37
75,233362,0,6,2,13,0,4,1,0,0,40,37
36,141609,15,10,2,9,0,4,1,0,0,50,37
51,179479,11,9,6,3,1,4,0,3325,0,40,39
32,193565,11,9,2,6,0,4,1,0,0,40,37
20,314539,11,9,4,6,3,4,1,0,0,40,37
20,208908,15,10,4,3,4,4,0,0,0,40,37
41,375526,9,13,2,0,5,4,0,0,0,40,37
31,291494,12,14,2,9,0,4,1,0,0,40,37
41,117747,9,13,0,7,4,1,0,0,0,40,38
56,331569,11,9,2,11,5,2,0,0,0,36,37
46,146786,0,6,0,13,1,4,1,0,0,50,37
59,147098,11,9,2,2,0,4,1,0,0,40,37
31,137076,9,13,2,10,0,4,1,0,0,40,37
20,223811,11,9,4,7,3,4,1,0,0,23,37
69,172354,8,11,6,0,1,4,0,1848,0,50,37
35,154410,9,13,2,3,0,4,1,0,1977,50,37
58,277203,11,9,2,13,0,4,1,0,0,38,37
21,97295,15,10,4,11,1,4,0,0,0,45,37
60,95680,11,9,2,3,0,1,1,0,0,45,37
29,328981,11,9,0,6,1,2,1,0,0,40,37
29,75435,15,10,2,9,0,0,1,0,0,40,37
53,116288,11,9,2,3,0,4,1,0,0,40,37
43,136105,11,9,2,0,5,2,0,0,1848,40,37
55,134042,12,14,2,3,5,4,0,0,0,40,37
29,253003,15,10,4,2,1,4,1,0,2258,45,37
37,193106,9,13,4,11,1,4,0,0,0,30,37
37,117528,11,9,0,0,1,4,0,0,0,40,37
41,194537,9,13,0,9,1,4,0,0,0,40,37
57,195820,11,9,2,6,0,4,1,0,0,40,37
41,265671,11,9,0,0,4,4,0,0,0,40,37
18,90636,15,10,4,9,3,0,0,594,0,40,37
57,166107,11,9,2,0,5,1,0,0,0,40,37
49,106207,9,13,2,0,0,4,1,0,0,40,37
61,187135,15,10,2,6,0,4,1,0,0,56,37
44,231793,11,9,4,3,1,4,0,0,0,52,37
20,228326,15,10,4,9,3,4,1,0,0,60,37
36,125933,15,10,2,11,0,4,1,5178,0,50,37
29,211032,7,12,2,10,0,4,1,0,0,72,37
51,125796,1,7,4,4,1,2,0,0,0,40,37
19,29526,11,9,4,7,3,4,0,0,0,32,37
53,158993,0,6,5,7,4,2,0,0,0,40,37
43,116379,11,9,2,3,0,1,1,0,0,60,2
42,201343,11,9,2,2,0,4,1,2885,0,40,37
44,402718,3,2,2,4,0,4,1,0,0,40,24
37,98360,2,8,2,2,0,4,1,0,0,40,37
24,285580,9,13,4,9,3,4,1,0,0,25,37
27,119851,15,10,0,9,4,0,0,0,0,40,37
30,325509,11,9,2,2,0,4,1,0,0,35,37
56,204745,15,10,0,3,1,4,0,3325,0,45,37
58,152874,15,10,6,7,1,2,0,0,0,40,37
20,139715,11,9,4,2,4,2,0,0,0,40,37
36,141584,15,10,2,9,0,4,1,0,0,50,37
26,156848,9,13,4,12,1,4,1,0,0,40,37
42,40151,11,9,2,13,0,4,1,0,0,60,37
24,50648,15,10,4,2,3,4,1,0,0,45,37
26,122920,11,9,4,2,3,4,1,0,0,56,37
19,91571,15,10,4,0,3,4,0,0,0,25,37
21,227220,11,9,4,7,2,4,0,0,0,33,37
43,344519,10,16,2,9,5,4,0,0,0,40,37
20,133061,15,10,4,13,2,4,1,0,0,40,37
47,219054,11,9,0,7,4,2,0,0,0,40,37
62,194276,12,14,2,9,0,4,1,7688,0,40,37
46,168211,15,10,2,2,0,4,1,5013,0,60,37
54,220054,9,13,2,9,0,4,1,0,1902,40,37
43,405601,15,10,2,3,0,4,1,0,0,60,37
34,240979,11,9,5,2,4,4,1,0,0,80,37
47,202606,7,12,4,3,1,2,0,0,0,40,37
58,220896,11,9,2,3,0,4,1,0,0,40,37
20,24274,11,9,4,7,4,0,0,0,0,35,37
26,263444,8,11,4,12,1,4,1,14344,0,40,37
51,99064,12,14,2,9,0,4,1,0,0,35,37
53,203967,14,15,2,9,0,4,1,0,1887,40,37
53,94186,7,12,2,9,5,2,0,0,0,37,37
68,110931,11,9,6,9,1,4,0,0,0,32,37
46,66934,9,13,0,9,4,4,0,0,0,45,37
32,196385,1,7,2,2,0,4,1,0,0,40,37
42,47012,9,13,2,13,0,4,1,0,0,40,37
28,216013,11,9,4,2,1,4,1,0,0,40,37
67,98921,7,12,2,3,0,4,1,0,0,50,37
23,320294,15,10,4,11,1,4,1,0,0,50,37
27,247102,0,6,0,5,3,4,1,0,0,40,37
65,155632,11,9,2,5,0,4,1,0,0,25,37
22,120753,9,13,4,11,3,4,1,0,0,50,37
27,213921,15,10,4,5,2,4,1,0,0,30,24
30,94235,1,7,4,0,3,4,1,0,0,40,37
44,84141,9,13,0,7,1,4,0,0,0,65,37
35,237943,9,13,2,3,0,4,1,0,0,40,37
27,225895,11,9,2,7,0,4,1,0,0,40,37
36,126569,9,13,0,7,3,4,1,0,0,40,37
42,172307,15,10,2,3,0,4,1,0,0,45,37
32,111520,15,10,4,7,1,4,1,0,0,34,37
53,283079,3,2,2,4,0,4,1,0,0,45,37
41,109969,15,10,0,0,4,4,0,0,0,40,37
65,146159,5,4,6,8,1,2,0,0,1668,31,37
22,247319,15,10,4,7,1,0,0,0,0,60,37
65,200764,11,9,0,0,1,4,0,0,0,16,37
21,123868,15,10,2,11,0,4,1,0,0,40,37
28,137063,14,15,2,9,0,4,1,0,0,65,37
24,112137,9,13,4,11,3,1,0,0,0,50,33
39,188069,12,14,2,12,0,4,1,15024,0,50,37
52,102828,9,13,2,3,0,4,1,0,0,40,37
18,187221,11,9,4,7,2,4,0,0,0,12,7
62,343982,0,6,6,0,3,2,0,0,0,40,37
28,146949,0,6,4,11,3,4,1,0,0,80,37
41,150011,9,13,4,7,3,4,0,0,0,40,37
28,107812,6,5,4,13,1,4,1,6849,0,35,37
43,207392,15,10,2,13,0,4,1,3103,0,70,37
61,140851,9,13,2,9,0,4,1,0,0,40,37
26,216842,12,14,4,9,1,4,0,0,0,10,37
34,112115,9,13,4,3,2,4,1,0,0,40,37
21,185279,11,9,4,0,3,4,1,0,0,20,37
60,194980,11,9,5,0,4,2,0,0,0,20,37
28,189530,11,9,2,11,0,4,1,0,0,35,37
32,38158,8,11,2,4,0,4,1,7298,0,70,37
55,246219,5,4,2,9,0,4,1,2105,0,40,37
51,143822,11,9,2,2,0,4,1,0,0,40,37
48,300851,1,7,2,6,0,2,1,0,0,56,37
37,184874,11,9,0,12,4,4,0,1151,0,40,37
40,83827,15,10,0,2,4,4,0,0,0,40,8
44,112847,5,4,2,2,0,1,1,0,0,40,28
27,581128,15,10,4,5,3,2,1,0,0,40,37
55,202652,8,11,2,11,5,4,0,0,0,30,37
40,171888,9,13,2,9,5,4,0,0,0,24,37
30,45427,9,13,4,2,1,4,1,0,0,70,37
36,185848,11,9,4,2,3,4,1,0,0,40,37
74,282553,5,4,6,7,1,4,0,0,0,40,37
34,153614,7,12,2,0,0,4,1,0,0,40,37
48,65353,8,11,2,2,0,4,1,0,0,42,37
44,244172,4,3,2,13,0,4,1,0,0,40,24
48,148995,11,9,6,3,1,4,1,14084,0,45,37
25,274228,11,9,4,7,1,4,1,0,0,65,37
33,156383,9,13,2,0,5,4,0,0,0,40,37
49,47403,9,13,4,0,1,4,0,0,0,40,37
75,226593,11,9,6,9,1,4,0,0,0,20,37
33,94041,9,13,4,9,1,4,1,0,1974,30,37
29,271710,9,13,2,9,0,4,1,0,0,50,37
47,231797,9,13,2,3,0,4,1,0,1977,55,37
33,188403,11,9,4,6,1,4,1,0,0,44,37
65,444725,14,15,3,2,1,4,1,0,0,48,16
17,242605,0,6,4,5,3,4,1,0,0,15,37
58,244605,9,13,6,2,1,4,1,0,0,40,37
55,335276,15,10,4,0,3,4,0,0,0,40,37
37,284616,15,10,4,11,3,4,1,0,0,48,37
60,162151,11,9,2,13,0,4,1,0,0,45,37
25,60358,11,9,2,6,0,4,1,0,0,45,37
34,151693,11,9,0,0,4,4,0,0,0,40,37
20,369907,15,10,4,9,3,4,1,0,0,20,37
26,171636,9,13,2,3,0,4,1,0,0,72,37
34,118901,11,9,5,6,1,4,0,0,0,40,37
48,28419,9,13,0,3,4,4,1,0,0,40,37
34,608881,11,9,4,2,1,2,1,0,0,40,37
31,112564,15,10,4,11,2,4,1,0,0,40,37
25,171472,8,11,4,0,1,4,0,0,0,42,37
20,236804,15,10,4,11,3,4,1,0,0,15,37
38,212252,14,15,2,9,5,4,0,0,0,50,37
69,119907,12,14,0,9,1,4,0,0,0,40,37
27,352797,11,9,3,11,3,2,0,0,0,40,37
32,97281,15,10,4,3,3,4,1,0,0,40,37
65,154351,11,9,4,0,1,2,0,2993,0,40,37
22,117606,9,13,4,11,3,4,0,0,0,8,37
25,222089,11,9,4,7,4,2,0,0,0,40,35
40,199668,11,9,0,11,3,4,0,0,0,25,37
29,194869,9,13,2,9,0,4,1,0,0,55,37
33,283268,9,13,0,3,4,4,0,0,0,40,37
60,170278,4,3,6,11,1,4,0,0,0,40,20
28,90787,11,9,2,0,0,2,1,0,0,40,37
28,110749,11,9,0,3,1,4,0,0,0,39,37
72,173864,5,4,2,7,0,4,1,2290,0,45,37
35,278442,9,13,2,11,0,4,1,7298,0,48,37
33,162705,15,10,0,7,4,4,0,0,0,99,37
36,326352,12,14,4,9,1,4,1,0,0,45,37
18,105854,11,9,4,2,2,3,1,0,0,32,37
38,116608,15,10,2,7,5,4,0,0,0,20,37
48,182655,9,13,2,3,0,4,1,0,0,40,37
22,213834,8,11,4,11,3,4,0,0,0,20,37
29,42881,9,13,2,3,5,4,0,0,0,40,37
81,240414,9,13,6,4,1,4,1,0,0,30,37
19,37688,11,9,4,7,3,4,1,0,0,25,37
39,189922,11,9,2,3,0,4,1,0,0,60,37
20,323309,11,9,4,9,3,3,1,0,0,60,33
41,341638,7,12,2,10,0,4,1,0,0,92,37
50,114758,11,9,2,2,0,4,1,0,0,40,37
54,288557,11,9,6,11,1,4,0,0,0,46,37
18,191817,1,7,4,9,3,4,1,0,0,20,24
18,222851,1,7,4,11,3,4,0,0,0,10,37
54,93605,11,9,0,13,1,4,1,0,0,40,37
47,263984,15,10,3,3,1,2,1,0,0,40,37
21,190916,15,10,4,11,3,4,0,0,0,20,37
22,384787,6,5,4,11,2,4,0,0,0,40,24
19,43921,15,10,4,6,1,4,1,0,0,40,37
37,183739,12,14,2,9,5,4,0,0,0,8,37
37,490871,1,7,2,2,0,2,1,0,0,25,37
31,173473,12,14,2,9,0,1,1,0,0,45,37
31,24504,11,9,4,2,4,4,1,0,0,50,37
60,113080,11,9,2,3,0,4,1,0,0,50,37
43,197093,9,13,4,6,1,2,1,0,0,40,37
65,56924,11,9,6,8,1,4,0,0,0,10,37
33,207723,12,14,4,9,1,1,1,0,0,40,37
32,327902,11,9,2,11,0,4,1,0,0,40,37
36,197860,11,9,0,7,4,2,0,0,0,40,13
53,95647,15,10,2,3,0,4,1,0,0,50,37
50,98227,11,9,0,2,1,4,1,0,0,40,37
23,430151,1,7,4,2,4,4,1,0,0,30,37
60,73069,15,10,4,0,1,4,0,0,0,38,37
32,101345,12,14,4,9,3,4,0,0,1741,40,37
36,196123,12,14,2,9,0,4,1,0,0,43,37
20,24008,15,10,4,9,3,4,1,0,0,40,37
39,67433,11,9,0,0,4,4,0,0,0,40,37
35,224466,11,9,4,9,2,2,1,0,0,24,37
29,292120,11,9,0,0,4,4,0,0,0,30,37
52,198362,9,13,4,11,2,4,0,0,0,25,37
41,231507,11,9,0,11,4,4,0,0,0,40,37
28,216178,9,13,2,3,0,4,1,0,0,50,37
52,91447,9,13,6,9,1,4,0,0,2205,8,37
40,232820,8,11,0,3,4,0,0,0,0,40,37
40,53956,9,13,2,9,0,4,1,0,0,50,37
22,155913,11,9,4,7,3,4,1,0,0,18,37
69,104827,11,9,6,12,4,4,0,0,0,8,37
28,197222,15,10,4,12,3,4,0,0,0,38,37
57,255406,11,9,0,2,1,4,0,0,1980,44,37
54,278076,11,9,2,3,0,4,1,5178,0,40,37
41,231348,9,13,2,11,0,4,1,0,0,40,37
28,196286,11,9,4,0,1,4,0,0,0,40,37
39,76417,11,9,2,4,0,4,1,0,0,40,37
39,190964,11,9,2,3,0,4,1,3137,0,42,37
57,239486,15,10,2,0,0,4,1,7688,0,45,37
18,101709,11,9,4,11,3,1,1,0,0,15,37
53,120914,1,7,2,6,0,4,1,0,0,40,37
44,60722,11,9,0,11,1,1,0,0,0,40,37
28,257405,4,3,4,4,4,2,1,0,0,40,24
61,32209,6,5,2,6,0,4,1,0,2051,40,37
45,431245,15,10,2,13,0,4,1,0,0,40,37
52,95082,11,9,2,11,0,4,1,0,0,60,37
57,220986,11,9,2,11,0,4,1,0,0,40,37
40,87771,11,9,4,0,1,4,0,0,0,40,37
72,199233,14,15,2,9,0,4,1,0,2377,35,37
23,133515,9,13,4,11,4,4,0,0,0,20,37
46,117310,11,9,5,11,1,4,0,0,0,36,37
51,163027,11,9,0,5,4,4,0,0,0,20,37
46,169711,15,10,2,9,0,4,1,0,0,40,37
43,91317,7,12,4,2,4,4,0,0,0,40,37
42,106159,9,13,2,9,0,4,1,0,0,40,37
53,177063,15,10,2,0,0,4,1,0,0,40,37
31,175059,11,9,0,11,1,4,0,0,0,40,37
35,129573,9,13,2,11,0,4,1,15024,0,45,37
59,169611,11,9,0,11,4,4,0,0,0,40,37
38,247506,11,9,2,2,0,4,1,0,0,40,37
19,37085,15,10,4,0,3,4,0,0,0,20,37
25,202033,12,14,4,3,1,4,1,0,0,45,37
26,179864,11,9,2,6,0,4,1,0,0,40,37
51,88020,9,13,2,9,0,2,1,0,0,40,37
28,243190,9,13,4,9,1,1,1,0,0,30,37
33,102270,11,9,2,7,5,4,0,0,0,30,37
25,81286,11,9,4,2,1,4,1,2174,0,40,37
23,205690,8,11,4,9,4,2,1,0,0,40,37
35,37314,8,11,4,2,1,4,1,0,0,40,37
41,29213,15,10,2,2,0,4,1,0,0,45,37
43,451019,9,13,4,11,3,4,1,0,0,35,37
49,125892,14,15,2,9,0,4,1,0,0,40,37
45,259412,14,15,2,9,0,4,1,99999,0,50,37
49,207540,9,13,2,0,0,4,1,0,0,40,37
38,110167,12,14,0,3,1,4,0,0,0,40,37
39,430336,11,9,2,3,0,2,1,7688,0,45,37
39,210610,14,15,2,9,0,4,1,0,0,31,4
26,86483,0,6,0,7,1,4,0,0,0,40,37
17,138507,0,6,4,5,3,4,1,0,0,12,37
26,345157,11,9,4,0,3,4,1,0,0,40,37
71,161342,11,9,0,3,4,4,0,0,0,3,37
27,159109,15,10,4,11,3,4,1,0,0,42,37
34,54608,15,10,4,2,1,4,1,0,0,40,37
35,433602,11,9,4,11,3,2,1,0,0,38,37
36,350103,11,9,2,2,0,4,1,0,0,40,37
39,166193,11,9,2,2,0,4,1,0,0,40,37
41,56236,11,9,0,10,4,2,1,1506,0,40,37
47,156926,9,13,2,9,0,4,1,0,0,40,37
36,26698,11,9,2,0,0,4,1,0,0,50,37
43,75993,11,9,2,2,0,4,1,0,0,35,37
39,312271,15,10,2,3,0,4,1,0,0,50,37
35,70282,11,9,4,3,4,2,0,0,0,40,37
22,259109,9,13,4,9,3,4,1,0,0,18,37
45,192360,12,14,2,3,0,4,1,0,1902,50,37
33,373432,15,10,5,2,3,4,1,0,0,60,37
21,176998,11,9,4,9,1,4,1,0,0,40,37
37,32950,7,12,0,3,4,2,0,0,0,40,37
30,48520,11,9,4,11,3,4,1,0,0,80,37
47,237525,11,9,2,10,0,4,1,0,0,40,37
45,202746,9,13,2,7,0,4,1,0,0,40,37
25,179255,15,10,4,0,3,4,0,0,0,25,37
47,337825,15,10,2,11,0,4,1,0,0,45,37
68,191517,15,10,6,0,1,4,1,0,0,40,37
27,239130,11,9,4,9,1,4,1,0,2444,40,37
42,233366,4,3,2,2,0,3,1,3103,0,40,24
36,137492,11,9,0,9,4,2,0,0,0,40,37
28,66893,9,13,4,9,1,4,1,0,1564,50,37
61,266646,4,3,2,13,0,2,1,2290,0,40,37
33,238246,11,9,5,7,1,4,0,0,0,40,10
23,215616,11,9,4,0,1,4,0,0,0,45,37
40,148316,11,9,2,2,0,4,1,0,0,40,37
25,172402,15,10,4,0,3,4,0,0,0,40,37
45,195918,11,9,2,11,0,4,1,0,0,60,37
23,33016,11,9,4,2,1,4,1,0,0,40,37
30,267281,9,13,4,9,1,4,1,0,0,50,37
33,43608,15,10,4,3,1,2,0,0,0,40,37
21,57827,11,9,6,2,3,4,1,0,0,40,37
28,110145,6,5,2,6,0,4,1,0,0,40,37
42,162884,11,9,0,8,4,4,0,0,0,60,3
43,145166,15,10,2,13,0,4,1,0,0,84,37
50,193720,9,13,2,11,0,4,1,7688,0,40,37
48,310639,15,10,0,3,1,4,1,0,0,50,37
49,196360,15,10,2,3,0,4,1,0,0,46,37
28,370675,9,13,4,9,1,4,0,0,1408,50,15
36,398931,9,13,2,11,0,4,1,0,1902,40,37
28,104329,15,10,2,10,0,4,1,0,0,50,37
61,103575,14,15,2,3,0,4,1,99999,0,40,37
25,222800,15,10,2,10,0,4,1,0,0,40,37
48,176239,6,5,0,7,1,4,0,0,0,40,37
36,321274,15,10,2,2,0,4,1,0,0,40,37
46,192713,11,9,2,2,0,4,1,0,0,45,37
25,407714,11,9,4,6,1,4,1,0,0,40,37
36,247547,11,9,4,9,1,2,0,0,0,40,37
45,123219,4,3,4,6,1,4,1,0,0,40,37
18,165950,1,7,4,7,3,4,0,0,0,21,37
28,182509,15,10,4,5,1,4,1,0,0,35,37
39,27408,11,9,2,11,0,4,1,7298,0,50,37
33,110592,9,13,2,9,0,4,1,0,0,50,37
28,175409,15,10,5,0,1,4,0,0,0,40,37
48,172822,15,10,0,2,4,4,1,15020,0,48,37
21,265361,11,9,4,4,1,4,1,0,0,50,37
26,106491,15,10,4,3,3,4,1,0,0,40,37
40,179557,9,13,0,3,1,4,1,0,0,40,37
63,187919,12,14,2,9,0,4,1,5013,0,45,37
45,196707,12,14,2,11,0,4,1,0,0,50,37
22,216129,15,10,4,12,3,4,1,0,0,40,37
52,100480,11,9,0,2,1,4,1,0,0,44,37
57,69905,11,9,2,7,5,4,0,15024,0,40,37
38,297767,12,14,2,9,0,2,1,0,0,40,37
46,214627,9,13,2,11,0,4,1,0,1977,45,37
52,251908,12,14,0,9,4,4,0,0,2547,40,37
55,304695,14,15,2,9,0,4,1,0,0,55,37
21,48121,15,10,4,11,1,4,1,0,0,40,37
30,125228,11,9,2,11,0,4,1,0,0,50,37
17,408012,2,8,4,11,3,4,0,0,0,15,37
57,161642,11,9,2,3,0,4,1,0,0,45,37
30,181212,15,10,4,3,2,4,0,0,0,40,37
48,76482,15,10,2,4,0,4,1,0,0,50,37
24,295073,11,9,4,5,1,2,1,0,0,50,37
45,69596,0,6,0,9,4,4,0,0,0,40,37
40,262461,11,9,2,6,0,2,1,0,0,40,37
34,112680,11,9,0,7,4,4,0,0,0,20,37
35,342642,12,14,3,10,1,4,1,0,0,40,37
24,211968,9,13,4,12,1,4,0,0,0,40,37
47,153536,12,14,2,3,0,4,1,0,0,37,37
21,188923,11,9,4,7,3,4,0,0,0,25,37
30,391114,7,12,4,11,1,4,1,0,0,40,37
52,45599,11,9,2,2,0,4,1,0,0,50,37
37,119929,11,9,4,11,1,4,1,0,0,47,37
24,130442,8,11,4,11,1,4,1,0,0,30,37
41,192602,15,10,2,2,0,4,1,0,0,40,37
61,328881,9,13,2,9,0,4,1,0,1902,40,37
37,165034,11,9,2,5,0,4,1,0,2002,40,37
39,93174,11,9,0,13,3,4,1,0,0,60,37
28,205903,7,12,2,10,0,4,1,0,0,45,37
24,197496,9,13,4,0,3,4,1,0,0,20,37
29,226941,15,10,2,3,0,4,1,0,0,55,37
61,199193,7,12,0,9,3,4,1,0,0,40,37
38,187870,9,13,2,2,0,4,1,0,0,40,37
56,364899,10,16,2,9,0,4,1,7688,0,65,37
28,437994,15,10,4,7,1,2,1,0,0,60,37
24,166827,11,9,0,11,1,4,0,0,0,30,37
35,207819,9,13,2,3,0,4,1,15024,0,50,37
31,37939,15,10,2,11,0,4,1,0,0,43,37
39,77146,15,10,2,11,0,4,1,0,0,55,37
35,29075,1,7,0,9,4,0,0,0,0,6,37
20,167868,11,9,4,7,1,4,0,0,0,35,37
25,150132,11,9,4,0,1,4,0,0,0,40,37
23,365881,9,13,4,3,1,4,1,0,0,25,37
37,105044,9,13,2,9,0,4,1,0,0,40,37
47,145636,11,9,2,6,0,4,1,0,0,40,37
36,161547,9,13,4,11,4,2,0,0,0,40,37
34,77218,11,9,0,0,1,4,0,0,0,40,37
35,241126,11,9,4,2,2,4,1,0,0,60,37
85,155981,9,13,6,3,1,4,1,0,0,40,37
71,45741,9,13,2,11,0,4,1,20051,0,30,37
23,256356,11,9,4,0,3,4,0,0,0,40,37
39,105803,12,14,2,9,0,4,1,0,0,48,37
77,29702,11,9,2,7,0,4,1,0,0,35,37
20,107882,15,10,4,0,3,4,0,0,0,20,37
40,77572,15,10,0,11,4,1,0,0,0,40,37
34,209768,9,13,2,3,0,4,1,15024,0,60,37
33,89360,11,9,2,13,0,2,1,5178,0,55,37
34,227540,9,13,2,11,0,1,1,0,0,60,17
36,292570,11,9,4,0,3,4,0,3325,0,40,37
36,409189,1,7,2,0,0,4,1,0,0,40,37
32,194901,7,12,2,3,0,4,1,0,2057,70,37
26,219796,9,13,2,10,0,4,1,0,0,43,37
37,117166,12,14,2,3,0,4,1,0,0,40,37
42,228320,9,13,2,11,0,4,1,5178,0,45,37
38,236391,11,9,2,2,0,4,1,0,0,45,37
48,193451,0,6,2,6,0,4,1,0,0,40,37
23,223367,15,10,4,5,3,4,1,0,0,40,37
37,33001,11,9,2,11,0,4,1,0,0,50,37
38,173858,9,13,2,3,0,1,1,7688,0,35,2
33,240441,15,10,0,2,1,4,1,0,0,45,37
26,160264,1,7,4,7,1,2,0,0,0,40,37
25,230403,9,13,2,7,5,4,0,0,0,40,37
61,154536,0,6,6,2,4,2,0,0,2001,40,37
44,247024,9,13,2,11,0,4,1,0,0,50,37
65,410199,9,13,2,3,0,4,1,9386,0,35,37
23,191878,15,10,4,11,3,2,0,0,0,38,37
67,54269,0,6,6,7,1,4,0,0,0,12,37
37,205997,11,9,0,0,1,4,0,0,0,40,37
48,47343,14,15,2,9,0,4,1,0,1977,70,37
35,403489,11,9,4,0,3,4,1,0,0,40,37
48,232149,9,13,0,12,3,4,0,0,0,40,37
50,339547,15,10,2,9,0,1,1,0,0,50,37
36,186819,7,12,2,12,0,4,1,0,0,40,37
20,89991,15,10,4,11,2,4,0,0,0,35,37
32,112139,11,9,2,11,0,4,1,0,0,30,37
18,244571,1,7,4,0,3,4,0,0,0,10,37
36,220696,11,9,2,6,0,4,1,0,0,40,37
50,135102,12,14,2,3,0,4,1,0,0,55,37
24,209417,15,10,2,11,0,4,1,7298,0,60,37
43,199689,9,13,3,11,4,4,0,0,0,20,37
27,240172,15,10,4,11,1,4,1,0,0,40,37
17,94492,0,6,4,9,3,4,0,0,0,30,37
29,188564,9,13,2,9,0,4,1,0,1977,45,37
19,264527,15,10,4,7,3,4,1,0,0,25,37
38,189922,8,11,2,11,0,4,1,0,0,50,37
64,182044,0,6,2,13,0,4,1,0,0,50,37
31,271173,15,10,4,2,3,2,1,4650,0,40,37
30,203034,8,11,3,2,1,4,1,0,0,40,37
30,100734,9,13,2,3,2,4,0,0,0,40,11
33,169269,9,13,2,9,0,4,1,15024,0,40,31
59,24244,15,10,0,7,1,4,0,0,0,40,37
